1.32433,0.966677,3.31188
1.32433,0.966666,3.31359
1.32435,0.966656,3.31531
1.32436,0.966645,3.31702
1.32439,0.966634,3.31874
1.32441,0.966622,3.32045
1.32444,0.966611,3.32216
1.32448,0.9666,3.32386
1.32453,0.966588,3.32554
1.3246,0.966576,3.3272
1.32468,0.966563,3.32881
1.32476,0.966551,3.33037
1.32485,0.966441,3.34814
1.3249,0.966529,3.3333
1.325,0.96642,3.35094
1.32507,0.966409,3.35224
1.32513,0.966498,3.33722
1.3252,0.966488,3.33841
1.3252,0.966776,3.29077
1.32521,0.966965,3.2594
1.32514,0.967353,3.19543
1.32512,0.967544,3.16398
1.32508,0.967834,3.11619
1.32504,0.968123,3.06841
1.32505,0.968215,3.05305
1.32506,0.968308,3.03766
1.32508,0.9684,3.02227
1.32513,0.968394,3.02305
1.32517,0.968487,3.00753
1.32522,0.968481,3.00822
1.32527,0.968574,2.99258
1.32533,0.968568,2.99316
1.3254,0.968563,2.99369
1.32545,0.968657,2.97788
1.32551,0.968652,2.97828
1.32558,0.968648,2.97863
1.32565,0.968644,2.97891
1.32572,0.96864,2.97914
1.33342,1.05146,2.9785
1.33343,1.05146,2.97863
1.33346,1.05145,2.9787
1.33348,1.05145,2.97871
1.33351,1.05145,2.97866
1.33354,1.05144,2.97855
1.33356,1.05144,2.97837
1.33357,1.05143,2.97812
1.33357,1.05143,2.97783
1.33357,1.05142,2.97747
1.33358,1.05142,2.97707
1.33357,1.05141,2.9766
1.33357,1.0514,2.97609
1.33356,1.0514,2.97552
1.33355,1.05139,2.9749
1.33354,1.05138,2.97424
1.33353,1.05137,2.97353
1.33353,1.05136,2.97277
1.33353,1.05135,2.97197
1.33353,1.05134,2.97113
1.33353,1.05132,2.97025
1.33352,1.05131,2.96932
1.33351,1.0513,2.96836
1.33349,1.05129,2.96735
1.33347,1.05127,2.96632
1.33346,1.05126,2.96524
1.33346,1.05124,2.96413
1.33345,1.05123,2.96299
1.33343,1.05097,2.94553
1.33343,1.05119,2.9606
1.33343,1.05117,2.95934
1.33342,1.05116,2.95805
1.33341,1.05114,2.95673
1.3334,1.05112,2.95537
1.33339,1.0511,2.95399
1.33338,1.05108,2.95259
1.33337,1.05106,2.95114
1.33336,1.05104,2.94966
1.33334,1.05102,2.94815
1.33333,1.051,2.9466
1.33332,1.05098,2.94502
1.33331,1.05096,2.9434
1.33331,1.05093,2.94176
1.33329,1.05067,2.9238
1.33329,1.05065,2.92209
1.33331,1.05086,2.93665
1.33332,1.05083,2.93488
1.33332,1.0508,2.9331
1.33332,1.05078,2.93128
1.33332,1.05075,2.92945
1.33335,1.05096,2.94388
1.33335,1.05093,2.942
1.33337,1.05114,2.95638
1.33335,1.05111,2.95445
1.33334,1.05109,2.95251
1.33344,1.05199,3.01563
1.33348,1.05244,3.04622
1.33354,1.05311,3.09303
1.33355,1.05332,3.1073
1.33353,1.05329,3.10526
1.33351,1.0535,3.1195
1.33345,1.05348,3.11742
1.33338,1.05345,3.11533
1.33334,1.05366,3.12945
1.33333,1.05411,3.1599
1.33328,1.05432,3.17406
1.33333,1.055,3.22073
1.33332,1.05568,3.26747
1.33358,1.05585,3.28151
1.33357,1.0563,3.31192
1.33358,1.05674,3.34239
1.33388,1.05691,3.35645
1.33417,1.05685,3.35423
1.33444,1.05679,3.35202
1.33444,1.05676,3.34995
1.33447,1.05672,3.34789
1.33504,1.05687,3.36187
1.33506,1.05707,3.37612
1.33533,1.05725,3.39029
1.33563,1.05813,3.45331
1.33066,1.13155,3.49115
1.3286,1.13054,3.52313
1.32651,1.129,3.57137
1.32447,1.12854,3.58717
1.32349,1.12806,3.60231
1.32137,1.12651,3.65068
1.31918,1.12441,3.71535
1.3192,1.12393,3.72988
1.31921,1.1218,3.79325
1.31812,1.12023,3.84108
1.31584,1.11813,3.90594
1.31576,1.11546,3.98568
1.31463,1.11388,4.03372
1.31459,1.11284,4.06476
1.31351,1.11181,4.09667
1.31349,1.11022,4.14412
1.31246,1.11027,4.14367
1.31253,1.10976,4.15881
1.31268,1.11033,4.14149
1.31281,1.11036,4.14052
1.31288,1.10984,4.15591
1.31297,1.10986,4.15513
1.31308,1.10988,4.15442
1.31325,1.1099,4.15378
1.31346,1.10991,4.15321
1.3136,1.10992,4.15271
1.31371,1.10993,4.1523
1.31388,1.10994,4.15196
1.31405,1.10994,4.15168
1.31422,1.10995,4.15145
1.31439,1.10995,4.15128
1.31459,1.10994,4.15117
1.31481,1.10994,4.1511
1.31503,1.10993,4.15108
1.31524,1.10992,4.1511
1.31546,1.10991,4.15116
1.31575,1.1099,4.15127
1.31602,1.10988,4.15145
1.31625,1.10987,4.15167
1.31653,1.10985,4.15193
1.3168,1.10983,4.15224
1.31704,1.10981,4.1526
1.31735,1.10979,4.15299
1.31769,1.10976,4.15344
1.31794,1.10973,4.15395
1.31821,1.10971,4.15452
1.3185,1.10968,4.15515
1.31881,1.10964,4.15584
1.31585,1.12905,4.14581
1.31612,1.12904,4.14666
1.31634,1.12903,4.14757
1.31659,1.12902,4.14855
1.31691,1.12901,4.14962
1.31727,1.129,4.15076
1.3177,1.12898,4.15196
1.31818,1.12897,4.15322
1.31867,1.12895,4.15455
1.31921,1.12893,4.15595
1.31976,1.12892,4.15744
1.32032,1.1289,4.159
1.32084,1.12888,4.1606
1.32133,1.12886,4.16225
1.3218,1.12885,4.16398
1.32225,1.12883,4.16577
1.32261,1.12882,4.16759
1.32292,1.1288,4.16945
1.32324,1.12879,4.17136
1.32356,1.12878,4.17331
1.32465,1.1288,4.15894
1.32487,1.12894,4.11214
1.32499,1.12893,4.1142
1.32511,1.12898,4.09998
1.32529,1.12902,4.08578
1.32542,1.12901,4.08795
1.32563,1.129,4.09015
1.32591,1.12904,4.07612
1.32614,1.12902,4.07836
1.32204,1.08643,4.08433
1.32328,1.08639,4.08632
1.32361,1.08634,4.08864
1.32396,1.0863,4.09097
1.32431,1.08625,4.09332
1.32466,1.08621,4.0957
1.32498,1.08616,4.09808
1.32527,1.08612,4.10049
1.32556,1.08608,4.1029
1.32588,1.08603,4.10532
1.32624,1.08598,4.10773
1.32664,1.08594,4.11015
1.327,1.08589,4.11256
1.32735,1.08585,4.11496
1.32773,1.0858,4.11737
1.32812,1.08576,4.1198
1.32845,1.08571,4.12225
1.32872,1.08566,4.12469
1.32906,1.08562,4.12714
1.32945,1.08585,4.11333
1.32982,1.08664,4.06696
1.33022,1.08772,4.00436
1.33061,1.08795,3.9906
1.331,1.08818,3.97685
1.33209,1.08897,3.93041
1.33246,1.0892,3.9167
1.33324,1.08834,3.88514
1.33416,1.08861,3.85516
1.33504,1.08903,3.80891
1.33588,1.08915,3.79531
1.3362,1.09004,3.70032
1.33643,1.09032,3.67041
1.33727,1.09074,3.62426
1.33756,1.09102,3.59437
1.33836,1.09129,3.56446
1.33863,1.09172,3.51832
1.33938,1.09199,3.48839
1.34007,1.09196,3.49101
1.34074,1.09208,3.47736
1.34093,1.09205,3.47993
1.34155,1.09202,3.48245
1.3417,1.092,3.48495
1.34233,1.09196,3.48738
1.3425,1.09194,3.48977
1.34268,1.09192,3.4921
1.34287,1.09189,3.49437
1.34294,1.08384,3.49648
1.34308,1.08383,3.49862
1.34324,1.08382,3.5007
1.34338,1.0838,3.50274
1.3435,1.08379,3.5047
1.34362,1.08378,3.50661
1.34399,1.08376,3.50854
1.34431,1.08367,3.52667
1.34464,1.08373,3.51228
1.34468,1.08364,3.53024
1.34474,1.08364,3.53191
1.34485,1.08371,3.5173
1.34496,1.0837,3.5189
1.34505,1.08361,3.53669
1.34534,1.08367,3.52204
1.34545,1.08358,3.53976
1.34555,1.08365,3.52497
1.34582,1.08364,3.52646
1.34609,1.08363,3.52791
1.3462,1.08362,3.52926
1.3463,1.08361,3.53058
1.34639,1.08361,3.53186
1.34662,1.08368,3.51688
1.3467,1.08367,3.5181
1.34679,1.08366,3.51928
1.34695,1.08406,3.43909
1.34694,1.08454,3.34253
1.34693,1.08494,3.26223
1.34691,1.08533,3.1819
1.3469,1.08565,3.11778
1.34689,1.08581,3.08625
1.34699,1.08588,3.07093
1.34699,1.08596,3.05557
1.34708,1.0862,3.00764
1.34695,1.09021,2.94597
1.34696,1.09009,2.92806
1.34697,1.09009,2.92882
1.34699,1.0901,2.92953
1.34699,1.0901,2.93017
1.347,1.09011,2.93074
1.347,1.09011,2.93123
1.347,1.09011,2.93164
1.347,1.09012,2.93198
1.34699,1.09012,2.93223
1.34699,1.09012,2.93239
1.34699,1.09012,2.93246
1.347,1.09012,2.93245
1.34701,1.09012,2.93236
1.34703,1.09012,2.9322
1.34705,1.09011,2.93196
1.34708,1.09011,2.93163
1.3471,1.09011,2.93124
1.34712,1.0901,2.93079
1.34714,1.0901,2.93027
1.34716,1.0901,2.9297
1.34719,1.09009,2.92906
1.34722,1.09009,2.92835
1.34724,1.09008,2.92758
1.34726,1.09007,2.92675
1.34728,1.09007,2.92586
1.34729,1.09006,2.92492
1.3473,1.09005,2.92392
1.3473,1.09005,2.92288
1.34731,1.09004,2.92178
1.34731,1.09003,2.92063
1.34731,1.09002,2.91943
1.3473,1.09001,2.91818
1.3473,1.09001,2.91688
1.34731,1.09,2.91553
1.34732,1.08999,2.91413
1.34733,1.08998,2.91269
1.34735,1.08997,2.91121
1.34737,1.08996,2.90968
1.34739,1.08994,2.90812
1.3474,1.08993,2.90651
1.34741,1.08992,2.90485
1.34742,1.08991,2.90316
1.34743,1.0899,2.90142
1.34743,1.08989,2.89964
1.34745,1.08987,2.89783
1.34751,1.08986,2.89587
1.34758,1.08984,2.89387
1.34759,1.08983,2.89195
1.34766,1.08981,2.88987
1.34772,1.0898,2.88775
1.34779,1.08978,2.88559
1.34786,1.08977,2.88339
1.34793,1.08975,2.88117
1.3481,1.08973,2.87864
1.34823,1.08971,2.87621
1.34835,1.08969,2.87376
1.34845,1.09036,2.97138
1.3485,1.09067,3.01787
1.34855,1.09077,3.03176
1.34863,1.09108,3.07803
1.34871,1.09151,3.14057
1.34874,1.09193,3.20328
1.3488,1.09214,3.23337
1.34886,1.09245,3.27977
1.34904,1.09276,3.32585
1.34917,1.09308,3.37209
1.34924,1.09339,3.41851
1.34936,1.09359,3.44856
1.34948,1.09413,3.52746
1.34954,1.09445,3.57391
1.34958,1.09465,3.60412
1.34959,1.09497,3.65059
1.34966,1.09506,3.6645
1.3496,1.09516,3.67865
1.35296,1.1158,3.67409
1.35291,1.11621,3.70454
1.35286,1.11662,3.73499
1.35282,1.11725,3.78184
1.35279,1.11745,3.79616
1.35272,1.11742,3.79429
1.35265,1.11762,3.80876
1.3526,1.1176,3.80697
1.35255,1.11758,3.80524
1.35251,1.11756,3.80356
1.3525,1.11753,3.80195
1.35249,1.11751,3.80039
1.35247,1.11749,3.79888
1.35246,1.11747,3.7974
1.35246,1.11745,3.79595
1.35251,1.11743,3.79455
1.35257,1.11741,3.79324
1.35259,1.1174,3.79199
1.35263,1.11738,3.79077
1.3527,1.11736,3.78961
1.35284,1.11734,3.7885
1.35297,1.11733,3.78742
1.35303,1.11731,3.78637
1.35304,1.1173,3.78533
1.353,1.11728,3.78431
1.3529,1.11727,3.78333
1.35279,1.11726,3.78239
1.35268,1.11725,3.78146
1.3525,1.11725,3.78058
1.35232,1.11724,3.77971
1.35209,1.11724,3.77886
1.35181,1.11723,3.77803
1.35158,1.11723,3.77723
1.35135,1.11722,3.77646
1.35113,1.11722,3.77573
1.35092,1.11722,3.77505
1.35073,1.11721,3.77439
1.35055,1.11721,3.77377
1.35034,1.11721,3.77317
1.35016,1.11721,3.7726
1.35003,1.1172,3.77207
1.34993,1.1172,3.77157
1.34984,1.1172,3.77112
1.34982,1.11719,3.77069
1.34985,1.11718,3.77033
1.34988,1.11718,3.76999
1.34994,1.11717,3.76968
1.35006,1.11717,3.76943
1.35018,1.11716,3.76922
1.35035,1.11715,3.76906
1.35051,1.11715,3.76894
1.35062,1.11714,3.76886
1.35077,1.11714,3.76884
1.35091,1.11713,3.76883
1.35103,1.11713,3.76885
1.3511,1.11713,3.76891
1.35107,1.11713,3.76902
1.35102,1.11714,3.76916
1.35096,1.11714,3.76931
1.35084,1.11715,3.7695
1.35069,1.11715,3.76972
1.35048,1.11716,3.76995
1.35028,1.11717,3.77017
1.35006,1.11718,3.77039
1.34983,1.11741,3.78691
1.34962,1.1172,3.7709
1.34944,1.11721,3.77116
1.35305,1.09843,3.77456
1.35285,1.09849,3.79115
1.35274,1.09845,3.77517
1.35263,1.09845,3.77551
1.35254,1.09846,3.77589
1.35247,1.09846,3.77633
1.35241,1.09847,3.77679
1.35233,1.09847,3.77727
1.35225,1.09848,3.77779
1.3522,1.09852,3.79465
1.3522,1.09853,3.79529
1.35221,1.09853,3.79595
1.35218,1.09853,3.79664
1.35217,1.09853,3.79731
1.35217,1.09849,3.78174
1.35217,1.09854,3.79876
1.35214,1.09854,3.79951
1.35207,1.09855,3.80029
1.35197,1.09855,3.80107
1.35188,1.09856,3.80188
1.35184,1.09856,3.8027
1.35176,1.09857,3.80351
1.35166,1.09858,3.80434
1.35154,1.09858,3.80517
1.35139,1.09859,3.80602
1.35124,1.0986,3.80688
1.35109,1.09861,3.80775
1.35096,1.09862,3.80865
1.35079,1.09863,3.80957
1.35062,1.09864,3.81046
1.35046,1.09865,3.81139
1.3503,1.09866,3.81234
1.35015,1.09867,3.81328
1.35,1.09868,3.81423
1.34987,1.09869,3.81519
1.34976,1.09869,3.81615
1.3497,1.0987,3.81713
1.34965,1.0987,3.81819
1.34958,1.09871,3.81927
1.34952,1.09872,3.82033
1.34949,1.09872,3.8214
1.34944,1.09872,3.82246
1.34938,1.09873,3.82354
1.34925,1.09874,3.82462
1.34911,1.09875,3.82569
1.34904,1.09875,3.82676
1.34894,1.09876,3.82785
1.34884,1.09877,3.82897
1.34874,1.09878,3.8301
1.34856,1.09879,3.83125
1.34834,1.09876,3.81613
1.34817,1.09877,3.81731
1.34799,1.09878,3.81852
1.34782,1.09874,3.80347
1.34766,1.09876,3.8047
1.34748,1.09877,3.80596
1.34732,1.09878,3.80724
1.34714,1.09879,3.80854
1.34696,1.0988,3.80985
1.34685,1.09881,3.81114
1.34676,1.09882,3.81245
1.34665,1.09883,3.81377
1.34656,1.09883,3.81508
1.3465,1.09884,3.81637
1.34644,1.0988,3.80141
1.34643,1.09881,3.80269
1.34645,1.09881,3.80397
1.34646,1.09877,3.78897
1.34646,1.09872,3.77396
1.34646,1.09868,3.75895
1.34652,1.09864,3.74394
1.34798,1.09001,3.72924
1.34793,1.09002,3.73054
1.34784,1.09002,3.73183
1.34771,1.09001,3.71684
1.34756,1.09002,3.71814
1.34742,1.09003,3.71943
1.34725,1.09004,3.72074
1.34701,1.09002,3.70575
1.34677,1.09004,3.70704
1.34654,1.09005,3.70833
1.34631,1.09007,3.70962
1.34606,1.09008,3.71087
1.34583,1.0901,3.71209
1.34559,1.09011,3.71329
1.34533,1.09013,3.71448
1.34512,1.09011,3.69933
1.34491,1.09013,3.70045
1.34471,1.09014,3.70155
1.34455,1.09015,3.70262
1.34442,1.0901,3.6711
1.34429,1.09005,3.6396
1.34417,1.09003,3.62432
1.3441,1.09001,3.60904
1.34403,1.08999,3.59377
1.34399,1.08999,3.59479
1.34401,1.08996,3.57956
1.34401,1.08991,3.54797
1.344,1.08988,3.53267
1.34401,1.08986,3.51738
1.34403,1.08986,3.51835
1.344,1.08983,3.50312
1.34397,1.08981,3.48785
1.34396,1.08981,3.48886
1.34396,1.08981,3.48989
1.34396,1.08981,3.49091
1.34389,1.08982,3.4919
1.34382,1.08982,3.4929
1.34375,1.0898,3.47758
1.34367,1.08981,3.47852
1.34358,1.08978,3.46315
1.34345,1.08976,3.44773
1.34331,1.08977,3.44855
1.34315,1.08976,3.43307
1.343,1.08976,3.43384
1.34283,1.08975,3.41835
1.34268,1.08976,3.41906
1.3425,1.08977,3.41971
1.34231,1.08975,3.40406
1.34212,1.0897,3.37209
1.34197,1.08969,3.35636
1.34181,1.08967,3.34064
1.34165,1.08965,3.32485
1.34153,1.08965,3.3253
1.34142,1.08966,3.32575
1.34132,1.08964,3.30989
1.34125,1.08964,3.31028
1.34115,1.08965,3.31066
1.34106,1.08963,3.29473
1.34097,1.08963,3.29505
1.34088,1.08964,3.29536
1.33947,1.06762,3.29553
1.33942,1.06763,3.29577
1.33938,1.06763,3.29598
1.33934,1.06763,3.29615
1.33926,1.0676,3.28001
1.33918,1.0676,3.28015
1.33912,1.06761,3.28023
1.33903,1.06761,3.28029
1.33897,1.06761,3.28032
1.33894,1.06762,3.28031
1.33891,1.06762,3.28027
1.33887,1.06762,3.28019
1.33883,1.06762,3.28008
1.33873,1.06762,3.27992
1.33864,1.06763,3.2797
1.33856,1.06763,3.27943
1.33849,1.06764,3.27913
1.33845,1.06764,3.27879
1.33835,1.06764,3.2784
1.33823,1.06765,3.27797
1.33813,1.06765,3.27749
1.33806,1.06765,3.27695
1.33799,1.06765,3.27637
1.33791,1.06766,3.27575
1.33783,1.06766,3.27514
1.33776,1.06766,3.27449
1.33769,1.06766,3.27379
1.33763,1.06767,3.27307
1.33758,1.06767,3.27237
1.33755,1.06767,3.27167
1.33752,1.06767,3.27094
1.33748,1.06767,3.27023
1.33744,1.06767,3.26957
1.33738,1.06767,3.2689
1.33732,1.06767,3.26824
1.33728,1.06767,3.26761
1.33724,1.06767,3.26699
1.33722,1.06767,3.26636
1.33722,1.06767,3.26571
1.33722,1.06767,3.26507
1.33722,1.06766,3.26445
1.33724,1.06766,3.26383
1.33727,1.06766,3.26319
1.33731,1.06766,3.26253
1.33731,1.06765,3.26187
1.33732,1.06765,3.26117
1.33735,1.06765,3.26043
1.33735,1.06765,3.25965
1.33734,1.06765,3.25883
1.33736,1.06764,3.25797
1.33738,1.06764,3.2571
1.33741,1.06763,3.25618
1.33746,1.06763,3.25523
1.33746,1.06763,3.25428
1.33745,1.06763,3.25328
1.33742,1.06762,3.25224
1.33739,1.06762,3.25118
1.33736,1.06762,3.25011
1.33732,1.06762,3.249
1.33727,1.06762,3.24789
1.33724,1.06762,3.24678
1.3372,1.06762,3.24565
1.33716,1.06762,3.24453
1.33714,1.06762,3.24337
1.33713,1.06762,3.24218
1.33711,1.06761,3.241
1.3371,1.06761,3.23982
1.33711,1.06761,3.23862
1.33706,1.06761,3.23741
1.337,1.06761,3.23619
1.33698,1.0676,3.23496
1.33697,1.0676,3.23373
1.33697,1.0676,3.23252
1.33697,1.0676,3.23128
1.33697,1.06759,3.23001
1.33698,1.06759,3.22872
1.33697,1.06759,3.22739
1.33698,1.06758,3.22607
1.33702,1.06758,3.22473
1.33706,1.06757,3.22335
1.33708,1.06757,3.22193
1.33709,1.06756,3.2205
1.33712,1.0676,3.23537
1.33718,1.06759,3.23395
1.33724,1.06759,3.23251
1.33728,1.06758,3.23109
1.33729,1.06758,3.22968
1.3373,1.06757,3.22826
1.33734,1.06757,3.22685
1.33737,1.06756,3.22546
1.33739,1.06756,3.22407
1.33742,1.06755,3.22268
1.33742,1.06755,3.2213
1.33741,1.06755,3.21993
1.33742,1.06754,3.21856
1.33743,1.06754,3.21717
1.33742,1.06753,3.21577
1.33741,1.06749,3.19807
1.33738,1.06753,3.21292
1.33736,1.06753,3.21148
1.33736,1.06752,3.21001
1.33735,1.06752,3.20853
1.33736,1.06752,3.20703
1.33739,1.06751,3.2055
1.33742,1.06751,3.20393
1.33571,1.05366,3.20151
1.33576,1.05364,3.19996
1.33582,1.05363,3.1984
1.33588,1.05361,3.19681
1.33594,1.0536,3.1952
1.33599,1.05359,3.19359
1.33604,1.05357,3.19202
1.3361,1.05356,3.19045
1.33617,1.05354,3.18889
1.33623,1.05353,3.18733
1.3363,1.05351,3.1858
1.33637,1.05362,3.20057
1.33641,1.05348,3.18277
1.33648,1.05359,3.19752
1.33651,1.05358,3.19598
1.33654,1.05357,3.19443
1.33656,1.05355,3.19287
1.33658,1.05354,3.19133
1.3366,1.05353,3.18979
1.33661,1.05352,3.18822
1.33663,1.0535,3.18664
1.33665,1.05349,3.18507
1.33669,1.05348,3.18351
1.33672,1.05346,3.18194
1.33676,1.05345,3.18037
1.3368,1.05344,3.17879
1.33681,1.05342,3.17724
1.33682,1.05341,3.1757
1.33686,1.0534,3.17414
1.33691,1.05338,3.17257
1.33696,1.05337,3.17101
1.33703,1.05335,3.16945
1.3371,1.05334,3.16792
